lat, lon, val
36.9157300731,-121.7772315,23
36.9152741254,-121.761491195,65
36.9169237467,-121.784172282,41
36.9246876,-121.7460155,113
36.92188,-121.76167,22
36.93589,-121.77316,97
36.91909,-121.779891,52
36.9383773804,-121.777893066,17
36.910952,-121.756525,43
36.921256,-121.746796,90
36.9884222956,-121.807178772,182
36.97686,-121.89941,1008
36.7918175019,-121.784092102,236
36.9164617882,-121.769181744,87
36.9475399,-121.71282,377
36.9136499,-121.75966,200
36.91632,-121.773071,15
36.9638550041,-121.809699153,75
36.9110073044,-121.755510885,69
36.90186,-121.76506,14
36.9179643013,-121.782534606,154
36.92488,-121.79005,32
36.9087219238,-121.756622314,119
36.925049,-121.789994,160
36.9238866588,-121.745194983,192
36.920551,-121.747147,22
37.2528,-120.997,100
37.2569890641,-120.997973701,39
37.2629468143,-121.000765264,33
37.2550607296,-120.99945467,22
37.2575187683,-120.999794006,31
37.2553801,-120.9995594,28
37.2577896,-120.9984436,3
37.2593699,-120.99985,16
37.2531921349,-121.000083648,6
37.31499,-121.02201,28
37.3143717,-121.0224774,14
37.31358,-121.0224,15
37.3140213,-121.021998,4
37.25425,-120.99854,4
37.3138267,-121.0207614,5
37.2569057,-121.0001468,2
37.29911,-121.0875,6
37.3104401,-121.0195618,3
37.2747849,-121.0752605,2
37.253944397,-120.997772217,1
37.31397,-121.02255,33
37.2548239,-120.9993413,6
37.3142967224,-121.021850586,48
37.30956,-121.01938,22
37.309405,-121.020451,18
37.25683,-121.00189,1
37.3142,-121.02264,22
37.3101501,-121.019928,8
37.2527008057,-121.012283325,1
37.31522,-121.0222,3
37.314053,-121.021065,2
37.2489891052,-121.012001038,5
37.309855,-121.020579,7
37.24898,-121.012,2
37.3150782,-121.0227442,1
37.2914393,-120.9796346,1
37.7831268311,-122.223999023,117
37.6935043335,-121.04486084,1
32.6654751,-115.495784,6
32.6796467824,-115.497719222,25
32.69355,-115.49548,12
32.666846,-115.487127,40
32.66702,-115.49037,35
32.673682423,-115.504681542,10
32.6735725403,-115.500274658,30
32.67277,-115.49904,36
32.6935501099,-115.495475769,4
32.665997,-115.5052733,64
32.6443649,-115.4893217,50
32.6945384245,-115.51438999,6
32.6711832861,-115.5025962,4
32.678440094,-115.498336792,10
32.692602,-115.495702,20
32.6724243164,-115.49356842,5
32.66807,-115.49577,3
32.669506,-115.499054,4
32.6421363004,-115.450729989,13
32.640001,-115.47181,16
32.68283,-115.5001,1
32.6786466804,-115.514432612,3
32.6587944,-115.4906464,2
32.6704788208,-115.498329163,28
32.69355,-115.49548,6
32.6665551,-115.4984449,1
32.679997,-115.48208,4
32.6721633,-115.5028722,3
32.6666551083,-115.495742485,1
32.6554161163,-115.452753647,17
32.6697364,-115.490856,6
32.6663032853,-115.450111515,3
32.66856,-115.49833,4
32.666711,-115.464885,14
32.647139,-115.451439,6
32.6768892337,-115.498322,17
32.64028,-115.44949,1
32.6659912406,-115.452758409,13
32.6965910551,-115.498242304,4
32.6935432268,-115.500626117,14
32.6431121801,-115.451174855,2
32.6553794257,-115.451591165,9
32.6617363568,-115.456213988,2
32.66851,-115.49785,3
32.6624,-115.47757,1
32.6974807,-115.5001762,31
32.6949001186,-115.495689847,3
32.657204,-115.4509148,2
32.6613945129,-115.504649475,2
32.6497023209,-115.45257254,2
37.89787,-122.53555,631
37.8811073531,-122.525250789,429
37.8958237,-122.5356985,437
37.89302,-122.53142,70
37.9060139037,-122.546228378,212
37.895548,-122.517086,12
37.8784979958,-122.516404522,1073
37.87315,-122.50614,260
37.8816871643,-122.524154663,188
37.898437,-122.5148165,72
37.90578,-122.54943,306
37.8730946,-122.5112973,209
37.9025883,-122.5243281,82
37.8732951095,-122.505948544,277
37.86858,-122.50317,91
37.86858,-122.50317,256
37.902203,-122.525908,157
37.8946724,-122.5307121,42
37.896609,-122.515482,305
37.88107,-122.52569,102
37.9063,-122.54621,39
37.89643,-122.5354,166
37.8816599,-122.51903,284
37.8798469571,-122.524675015,204
37.8925342205,-122.517213821,314
37.90688,-122.54738,160
37.8800700176,-122.523393631,418
37.8971987341,-122.537070845,420
37.8827,-122.52507,100
37.90572,-122.54626,282
37.907007,-122.548325,210
37.904296875,-122.543617249,33
37.895072,-122.533065,206
37.9059181,-122.5449066,62
37.9053295312,-122.54938849,363
37.9064405829,-122.547084649,211
37.895160831,-122.533663758,260
37.89352,-122.51708,167
37.9055746269,-122.547170673,326
37.8988626072,-122.514909559,118
37.900718,-122.515098,216
37.90626,-122.54854,242
37.8590937,-122.4852507,15
37.8979799,-122.53711,20
37.880001986,-122.52385699,31
37.897377731,-122.536415678,156
37.8967641,-122.5298157,2
37.869674,-122.503715,113
37.8731956482,-122.524986267,8
37.8889253485,-122.517554635,212
37.48558,-119.96602,335
37.4853499,-119.96542,296
37.4896799524,-119.970116616,297
37.4931635881,-119.974434793,69
37.4852104,-119.9653007,288
37.4842124094,-119.964474365,25
37.4878203111,-119.968836508,330
37.483636,-119.963355,33
37.4867,-119.96775,41
37.484121,-119.964806,149
37.48915,-119.97026,20
37.485584259,-119.965690613,46
33.595287,-112.151762,248
37.4884079827,-119.971788168,15
37.493237,-119.974391,55
37.4844099,-119.96424,111
37.48428,-119.96505,104
37.489,-119.97009,19
37.483627,-119.963351,77
37.48561,-119.96573,2
37.49024,-119.97173,27
37.4887542725,-119.972106934,32
37.4845237732,-119.96559906,9
37.4922569096,-119.972194433,22
37.5069842997,-120.044037737,37
37.4841117859,-119.964668274,1
37.4921417,-119.9726563,70
37.487527,-119.967463,3
37.4874099,-119.96849,9
37.48583,-119.96587,17
37.48412,-119.96467,2
37.48457,-119.9648,1
37.4844764918,-119.964952469,7
37.4929495901,-119.974788129,1
37.48422,-120.00405,1
37.483615,-119.963348,3
37.491981,-119.974147,5
37.4844766103,-119.964952314,1
37.4934344741,-119.973276197,4
37.48843,-119.96951,3
37.4929549662,-119.974457841,1
37.4208,-119.95821,1
36.7234077402,-119.601039621,11
32.62506,-116.609932,13
32.5763431339,-116.619750671,18
32.5725288,-116.6258774,2
32.5696178589,-116.645318125,27
32.573834354,-116.624995386,31
32.5731490896,-116.628280431,7
32.5736093675,-116.625493808,2
32.568487,-116.624676,4
32.603996,-116.608718,4
32.5752813761,-116.625930454,5
32.5859851598,-116.636441392,7
32.567104,-116.647857,2
32.558428458,-116.630885527,1
32.5659582305,-116.628583586,2
32.5683289,-116.650589,1
32.5729820078,-116.631289681,7
32.6123161316,-116.70665741,63
32.60399,-116.60871,4
32.55798167,-116.621753813,7
32.5724776725,-116.639277803,4
32.5728007186,-116.626909487,11
32.571541,-116.642033,2
32.5727312487,-116.638249581,2
32.5122713711,-116.602326022,1
32.57879,-116.62806,3
32.5728693453,-116.634414448,1
32.5750855897,-116.626465581,1
32.58648,-116.63692,1
32.564523613,-116.581094339,3
32.572492,-116.638717,2
32.5744398,-116.6270954,1
32.5661697,-116.6494293,2
32.5717338039,-116.631536901,1
32.5675780703,-116.62570284,1
32.5718773735,-116.641281769,1
32.5728494646,-116.627890626,1
32.5686034902,-116.645479761,1
32.73364,-116.96531,17
33.1374547,-117.1997055,35
32.5531508013,-116.942185392,1
33.1293029785,-117.208343506,38
33.1658782959,-117.338218689,22
40.581398,-122.354949,446
40.57911,-122.39289,241
40.5833040257,-122.390808354,3
40.58756,-122.3954,12
40.5819199,-122.39083,3
40.58603,-122.40749,180
40.5864552,-122.4047887,275
40.57434,-122.41673,408
40.6114876976,-122.378847376,31
40.5815740645,-122.394146111,86
40.65865,-122.35849,116
40.59129,-122.35724,521
40.5831272,-122.3919816,240
40.57276,-122.38761,162
40.6253894,-122.3701656,140
40.5853793576,-122.390751695,69
40.5866249,-122.4007585,169
40.68083,-122.37246,96
40.5850418585,-122.390678598,237
40.5714510739,-122.350999878,121
40.586191,-122.391754,178
40.63155,-122.40475,37
40.61935,-122.36991,48
40.585228,-122.386017,52
40.5813431581,-122.391086862,37
40.5379700354,-122.347506834,38
40.5839146,-122.3887312,134
40.5781,-122.38778,227
40.58591,-122.39506,367
40.5638577655,-122.351496276,155
40.5894592276,-122.377282905,74
40.59446,-122.35939,220
40.6804969118,-122.368782051,87
40.5688294,-122.3533552,234
40.58665,-122.39979,44
40.5850557983,-122.3911044,40
40.5634528077,-122.349838749,266
40.5874977112,-122.391784668,222
40.5849266052,-122.389350891,109
40.5856673,-122.3899566,107
40.58572,-122.39113,128
40.5989796,-122.3850819,162
40.6804281122,-122.36875889,2
40.5763349378,-122.405573337,65
40.564113,-122.354287,152
40.5869,-122.35224,99
40.5849874074,-122.390574062,52
40.5771191,-122.3866054,79
40.6139375,-122.3486518,130
40.571949,-122.352531,161
38.1108590446,-121.499392203,9
38.1030925,-121.570869,7
38.0989303589,-121.569137573,16
38.162698,-121.606428,71
38.2239317,-121.4974802,183
38.226052,-121.490307,56
38.1076315,-121.5986342,45
38.16148,-121.68957,13
38.162212,-121.611352,107
38.0976891561,-121.569197964,95
38.0215557,-121.3570928,187
38.1158626483,-121.371931788,157
38.116833,-121.307333,115
38.1568072,-121.6917746,31
38.1158,-121.48516,2
38.114201,-121.684393,51
38.250232,-121.509361,6
38.25057,-121.50946,145
38.2525123081,-121.305067759,24
38.1607894,-121.6957144,92
38.148783,-121.691801,159
38.10235,-121.57537,29
38.0180397034,-121.288063049,11
38.0451742938,-121.319581009,26
38.2676,-121.30686,48
37.99398,-121.31308,76
37.9522218703,-121.29139047,8
38.1556966156,-121.690694466,99
38.056825,-121.375889,196
37.9990673,-121.3255406,143
38.0346229,-121.6232696,73
38.2423748821,-121.513818875,55
38.0238752503,-121.293803275,85
37.99703,-121.29324,166
38.2542877197,-121.297180176,126
38.25412,-121.3004,90
38.1612452624,-121.696730107,53
38.1622085571,-121.606513977,34
38.1618080139,-121.610374451,7
38.2426178091,-121.513594745,41
38.1607188128,-121.695544235,90
38.2418509,-121.5141168,25
38.24997,-121.50965,57
38.04521,-121.36984,32
38.16222,-121.60641,2
38.015879,-121.6405853,35
38.1297230356,-121.308531314,400
38.0521138,-121.3484448,11
38.155960083,-121.691421509,179
38.0117951145,-121.320682948,106
37.8285946113,-122.259883322,4687
37.8351598137,-122.262654752,57
37.8370417857,-122.262170679,3925
37.8091387,-122.2731118,1335
37.82351,-122.25581,111
37.83955,-122.25101,15
37.8301438,-122.279408,1516
37.8364704,-122.2625152,1060
37.800323,-122.2154309,76
37.83663,-122.26421,13
37.82696,-122.21028,588
37.8380654,-122.2514795,1641
37.7980200022,-122.255939841,15
37.8250963468,-122.232662981,62
37.8379904606,-122.25152,15
37.8506388294,-122.252578997,676
37.8278770447,-122.250015259,4113
37.8059903,-122.2676427,402
37.8166547,-122.257303,133
37.8093287909,-122.250075187,796
37.84277,-122.25137,55
37.78606,-122.24101,880
37.80919,-122.27316,1227
37.8113517695,-122.264015827,1503
37.85778,-122.25336,39
37.8347696232,-122.263077414,2024
37.826599,-122.252902,1536
37.8140830994,-122.264350891,2702
37.8506772454,-122.252613605,1715
37.8063812256,-122.267936707,349
37.8112227944,-122.243140675,626
37.8106889,-122.2448111,1184
37.8277793721,-122.256729752,523
37.7981399,-122.2446,1768
37.8010223,-122.2184194,346
37.8250885,-122.254364,406
37.80828,-122.27285,367
37.8269221,-122.2105332,428
37.80104,-122.21792,35
37.79895,-122.25449,1131
37.81471,-122.26717,96
37.846393,-122.252132,3289
37.84381,-122.2514,35
37.82707,-122.25744,807
37.8272641,-122.2570542,1504
37.8339247406,-122.26312615,445
37.8110520812,-122.266642751,1159
37.83462,-122.21187,93
37.7952041626,-122.270492554,1746
37.8278447827,-122.264539003,622
41.731176,-122.635392,124
41.7288503382,-122.63644618,60
41.73106,-122.6348,42
41.7399597168,-122.634536743,41
41.7178269985,-122.640111163,155
41.7315748424,-122.635240071,74
41.74051,-122.63242,109
41.7312269,-122.638941,23
41.732471,-122.63768,113
41.7041997225,-122.645406068,168
41.7316932678,-122.637298584,51
41.7196928,-122.6397042,77
41.7143058595,-122.641313774,55
41.701501,-122.643941,33
41.7268,-122.6373,31
41.7314987183,-122.637054443,15
41.7300213,-122.6365833,6
41.7093825,-122.6428112,25
41.727649,-122.528521,28
41.7187628,-122.6396237,22
41.7293250847,-122.636544167,29
41.7226667981,-122.639396437,12
41.73192,-122.63624,8
41.73199,-122.63655,47
41.72513,-122.63935,20
41.7321401792,-122.637530408,4
41.7266676,-122.6383242,25
41.739881,-122.63125,47
41.7323150635,-122.637947083,13
41.7315811901,-122.63608816,10
41.7312088013,-122.635688782,3
41.7242889404,-122.530822754,7
41.700502,-122.6441084,13
41.69864,-122.64497,20
41.740235,-122.632545,5
41.70251,-122.64481,22
41.703846,-122.6464233,14
41.709389,-122.6427,14
41.702835083,-122.644142151,14
41.7336,-122.63454,3
41.718,-122.64,21
41.7296940088,-122.637312077,1
41.7021523,-122.6455279,9
41.74056,-122.63279,10
41.725811,-122.639249,4
41.703201,-122.644999,4
41.7308968306,-122.63548851,3
41.72876,-122.52769,4
41.70206,-122.64521,16
41.7030142,-122.645954,37
36.5222145617,-119.287103936,67
36.5416364372,-119.286909476,53
36.5444374084,-119.288093567,5
36.5447649679,-119.285989234,8
36.5400276184,-119.286384583,23
36.5389785767,-119.290672302,1
36.5443864337,-119.29235595,6
36.5441669541,-119.287020117,2
36.5389022827,-119.286300659,6
36.5439271,-119.2867037,4
36.5404930115,-119.287223816,5
36.5445904998,-119.290459493,2
36.5247792086,-119.280696809,1
36.5452,-119.293281,1
36.5432528299,-119.286362752,6
36.5433393,-119.2868671,2
36.5235939026,-119.288223267,1
36.5433054417,-119.286925569,2
36.54491,-119.28789,1
36.5238800049,-119.288856506,2
36.545397651,-119.341000915,2
36.54175,-119.28647,1
36.5219192505,-119.286361694,1
36.5972099,-119.45039,10
36.7234077402,-119.601039621,11
36.54509,-119.29625,1
36.3364272868,-119.345395714,1
34.2868799,-118.71635,121
34.2781014472,-118.736309968,400
34.2852113779,-118.717342716,345
34.2782108,-118.7443033,501
34.2734196634,-118.77123825,107
34.2713508606,-118.738998413,517
34.2715451,-118.7349899,209
34.2788751,-118.7370569,82
34.2712,-118.77362,462
34.284425,-118.768176,140
34.2773647,-118.7088251,129
34.2740034,-118.7964735,228
34.2716051,-118.67987,204
34.284002,-118.774922,157
34.2715441,-118.741316,239
34.2767989,-118.708042,233
34.281181,-118.741397,470
34.2808300017,-118.743350431,185
34.2806745853,-118.744776361,249
34.2704476806,-118.76134066,22
34.2838438425,-118.718841716,46
34.2789836,-118.7622026,168
34.2853287,-118.7179749,192
34.2663495,-118.7960752,438
34.28024,-118.71812,153
34.271089724,-118.734004969,234
34.26402,-118.79573,348
34.2774492688,-118.710287204,184
34.260917,-118.794914,273
34.2788751,-118.7414985,428
34.279441,-118.746177,523
34.20179,-118.55398,22
34.27792,-118.66275,252
34.2780078,-118.7106484,263
34.2715391492,-118.770799128,496
34.253163,-118.8095937,143
34.2653159765,-118.795577444,205
34.2837320182,-118.765211779,121
34.27376,-118.77843,121
34.27441,-118.70957,232
34.2846611901,-118.767853994,73
34.2719192,-118.765333,140
34.2867304895,-118.716777358,139
34.271076,-118.729559,120
34.2791849,-118.7194769,403
34.2802467346,-118.71812439,65
34.28411,-118.775181,188
34.27934,-118.74332,120
34.1653,-118.62665,7
34.26402,-118.79573,122
34.1046157762,-118.073243424,434
34.1260766,-118.055765,15
34.0998151436,-118.074927181,78
34.1067,-118.05866,652
34.1057284446,-118.069038391,654
34.1132164,-118.0735245,270
34.1066302782,-118.064454099,530
34.0915561,-118.0420407,958
34.10682,-118.06203,35
34.1046902818,-118.073973355,523
34.1038192,-118.0737849,353
34.104588,-118.073165,107
34.0803430271,-118.082967438,18
34.10558,-118.0737864,392
34.0773135702,-118.020318357,263
34.09924,-118.07387,438
34.127253403,-118.054219408,4522
34.1264149,-118.053458,1362
34.1248235,-118.0599191,162
34.0954634637,-118.099757263,5
34.1038571298,-118.073425815,423
34.0914395394,-118.040350777,83
34.10585,-118.06115,233
34.0800073,-118.0969095,27
34.0928324744,-118.036084771,34
34.1003251474,-118.073714823,197
34.1229654248,-118.055894774,908
34.10738,-118.06146,139
34.0922599,-118.0372468,40
34.0966748651,-118.028196316,179
34.12476,-118.05454,28
34.10707,-118.06017,30
34.1045168543,-118.073218174,302
34.1391468568,-118.028429078,13
34.12671,-118.05362,8
34.1370999,-118.0517,3175
34.105515,-118.0605,173
34.0796451238,-118.084381071,2216
34.0787988676,-118.052054261,626
34.083881,-118.07273,454
34.1040733,-118.0733451,157
34.0892848,-118.0577595,152
34.1054952518,-118.06771338,667
34.1042363,-118.0737849,264
34.1064809,-118.0613239,148
34.1240259587,-118.058183729,870
34.0808148267,-118.09037067,11
34.1070453793,-118.036970693,85
34.122957,-118.05656,581
34.1040909773,-118.073006926,313
39.09012,-122.79538,155
39.0893784084,-122.794701084,17
39.0897140503,-122.795143127,48
39.092932,-122.7985656,25
39.1216254,-122.8403042,45
39.16512,-122.91035,185
39.02662,-122.66167,17
39.0340657532,-122.915840372,49
39.034849685,-122.919637675,158
39.120674,-122.862762,104
38.9534,-122.72884,13
39.161482,-122.907724,68
39.04414,-122.91419,144
38.9501953125,-122.63961792,180
38.9777526855,-122.840057373,105
39.0024375916,-122.875862122,124
39.0174694535,-122.911710164,16
39.0443319082,-122.915211394,80
39.12211,-122.84199,40
39.0009,-122.7919,22
39.0484695435,-122.915466309,90
39.0547568,-122.9171374,86
39.0424252,-122.9153049,10
38.98074,-122.84671,37
38.977581,-122.838501,31
39.1615598649,-122.903790548,18
38.95077,-122.63883,56
39.1636657715,-122.910675049,11
38.94975,-122.63834,32
39.0262417,-122.6615165,49
38.96307,-122.73173,69
39.1155877,-122.8260825,26
39.02523,-122.67406,47
39.0345942756,-122.918388591,20
38.9869469679,-122.896432914,46
38.9776496887,-122.834648132,27
39.0487784195,-122.915064583,101
38.9579905273,-122.644929886,84
39.0351867368,-122.924638155,147
39.0363571295,-122.925263643,33
39.0341012925,-122.915834337,12
39.16424,-122.91133,8
39.02554,-122.65892,95
39.0388306975,-122.915185913,24
38.9780921936,-122.837921143,37
39.0494,-122.70701,38
38.977569,-122.837608,21
39.0219482646,-122.675182204,25
39.06364,-122.91426,34
39.140465,-122.884163,68
32.738952,-115.993698,25
32.7378136,-115.9943441,7
32.73981,-115.99369,11
32.738953,-115.993698,6
32.61511,-116.1924,53
32.730758,-115.995223,8
32.7015379071,-116.355499104,55
32.618221,-116.188637,8
32.7913799,-115.69283,41
32.6170935,-116.1902898,17
33.0374849,-115.6221361,57
32.6684608459,-116.288398743,20
32.6688423157,-116.286483765,26
32.73588,-115.99386,1
33.03699,-115.62236,10
32.5227846465,-116.062640515,10
32.723229602,-115.602411926,79
33.0369987488,-115.62323761,49
33.037686094,-115.622482896,3
32.9573203056,-116.301661981,4
32.6353637203,-116.166522401,2
32.6806348914,-115.690594121,4
32.547972,-116.04689,1
32.6870727539,-116.334281921,3
32.79069,-115.69108,8
32.6169815063,-116.190048218,3
33.1374547,-117.1997055,35
32.6872444355,-116.335405626,2
32.508556,-116.293033,1
32.73364,-116.96531,17
33.0373134478,-115.621853126,11
32.547894,-116.046294,1
32.82922,-115.671661,4
33.03768,-115.62125,3
33.1293029785,-117.208343506,38
33.1658782959,-117.338218689,22
33.03445,-115.62161,1
36.5143702477,-121.436047758,105
36.5041042864,-121.44191891,38
36.50669,-121.44446,82
36.5065302019,-121.4437149,18
36.50633,-121.44375,46
36.5070724,-121.4444809,34
36.5140916,-121.4370828,10
36.51353,-121.43665,55
36.50523,-121.44257,24
36.5065753376,-121.443609037,2
36.5054508405,-121.443137149,6
36.5143702477,-121.436047758,17
36.51515,-121.43534,12
36.5141105652,-121.437088013,3
36.5042291123,-121.442055702,13
36.5091896057,-121.447463989,11
36.5143702477,-121.436047758,45
36.5140643493,-121.437121108,23
36.5143702477,-121.436047758,2
36.5064620972,-121.443908691,8
36.5141105652,-121.437088013,7
36.5140565887,-121.436002627,8
36.50777,-121.44337,2
36.50777,-121.44337,1
36.5062513,-121.4439249,1
36.3906066,-121.3658758,106
36.5023538,-121.4401808,2
33.6544740837,-117.996993064,401
33.71217,-118.06256,1446
33.7340949,-117.9975614,569
33.6767007,-117.9883751,1980
33.6762168971,-117.987208433,25
33.71513,-117.9905,1246
33.65734,-117.98711,1336
33.65838,-118.00191,827
33.65838,-118.00191,736
33.6720001,-117.9565333,620
33.6926838,-117.9890549,322
33.73415,-117.99693,45
33.6586909399,-118.003426022,867
33.6590281039,-118.001336026,1165
33.7229028,-118.0413151,51
33.658492,-118.001519,1256
33.6550490616,-117.998201876,425
33.6541672718,-117.996923411,222
33.65866,-118.00094,1048
33.70867,-117.9896,423
33.6853215981,-117.990534178,969
33.676193,-117.988059,138
33.7347068758,-117.997426428,670
33.7299351,-118.0091598,179
33.6566715538,-117.987130177,723
33.6732780456,-117.954473899,601
33.7152367,-118.0255127,984
33.7125849836,-118.064098658,16
33.7310034871,-118.000362106,385
33.6582,-118.00022,59
33.721731051,-118.040554162,421
33.7303349,-117.9981299,48
33.6576881164,-118.00244302,241
33.6583978139,-118.00246418,120
33.7160688172,-118.002422354,756
33.7336343548,-117.999968684,9
33.7275430213,-117.956067721,1308
33.7152859954,-117.990486207,959
33.71587,-118.04298,492
33.655079,-117.9986936,280
33.7094609,-117.9886211,2774
33.7424975647,-118.033271752,14
33.696005,-117.988355,676
33.7157549,-118.007431,48
33.7016707,-117.9893749,202
33.7241589221,-118.04196662,695
33.72062,-118.07302,653
33.6926855047,-117.988981059,374
33.730035034,-117.99801,837
33.65723,-118.00109,32
37.9051855765,-122.304548768,775
37.903333,-122.277626,6
37.89241,-122.29927,426
37.8911161,-122.2882947,996
37.903717041,-122.277862549,256
37.9040508,-122.278047,42
37.88998,-122.29859,284
37.9038411798,-122.303974014,518
37.899026,-122.299142,190
37.899698,-122.287728,74
37.8907327309,-122.293739965,268
37.8913657,-122.2823889,21
37.8915170721,-122.278572382,1765
37.903629303,-122.303604126,247
37.9015,-122.30241,319
37.8950005,-122.3001022,313
37.8889,-122.29886,330
37.90835,-122.28085,28
37.89129,-122.28489,231
37.89164,-122.27926,86
37.89012,-122.2984,116
37.89099,-122.2988,76
37.8909,-122.29228,236
37.8887635261,-122.298331965,529
37.9003232759,-122.286758423,16
37.9076654993,-122.305631208,87
37.8997793164,-122.287227877,194
37.9035588,-122.2779513,45
37.8970756,-122.3009336,266
37.9003913,-122.3035275,48
37.8912963867,-122.298904419,397
37.89052,-122.29773,205
37.90433,-122.27804,110
37.8940865985,-122.299957058,15
37.9020483,-122.3030536,542
37.8994486532,-122.287299937,177
37.89146,-122.28256,161
37.89045,-122.29928,531
37.89121,-122.2863,752
37.8995054828,-122.28691829,21
37.8907901,-122.2901029,119
37.890423354,-122.294924898,173
37.890224332,-122.297437303,124
37.8917,-122.27743,224
37.8912864,-122.2847308,193
37.9101678,-122.3007414,173
37.891806,-122.282299,403
37.89027,-122.2980396,344
37.89634,-122.30142,15
37.8905238543,-122.296532393,304
35.654524,-120.534786,520
35.65742,-120.54564,47
35.62806,-120.68928,596
35.6719253871,-120.638625138,37
35.64816,-120.62102,159
35.6449629347,-120.65912459,231
35.6205172517,-120.690607464,119
35.6262250381,-120.687201701,115
35.616117424,-120.657081732,165
35.69438,-120.69802,127
35.6256024,-120.6893962,189
35.61606,-120.65726,223
35.7480392456,-120.699043274,62
35.518,-120.52565,132
35.6109451,-120.6523307,76
35.74807,-120.6993,99
35.6261253357,-120.69140625,53
35.6267344594,-120.688811592,15
35.628001,-120.690485,1088
35.6394348145,-120.658538818,133
35.5184617072,-120.52461952,10
35.6415748596,-120.687019348,245
35.6259100456,-120.68866595,407
35.64161,-120.687089,448
35.4891989776,-120.669914393,93
35.54932,-120.70883,279
35.65067,-120.67981,357
35.7526655923,-120.697300471,43
35.498349847,-120.683564935,322
35.6499557495,-120.541534424,27
35.6268946,-120.6895352,1115
35.6285,-120.68986,62
35.75139,-120.69674,13
35.6276477,-120.6899578,859
35.640177102,-120.589870843,109
35.51966,-120.52421,13
35.5514594199,-120.703236535,274
35.625538,-120.6889818,175
35.6266202778,-120.693036765,211
35.619906,-120.6909892,115
35.6288158671,-120.69183547,49
35.6269769,-120.6901133,178
35.61763,-120.69099,371
35.6282768,-120.6884766,95
35.6279717,-120.6892913,67
35.64478,-120.69345,106
35.5750541687,-120.58543396,61
35.627040863,-120.688568115,292
35.6392442912,-120.657640887,8
35.627058,-120.689383,297
37.376194,-122.030146,3402
37.3790550232,-122.051879883,186
37.362267,-122.027348,2221
37.351158,-122.032746,1852
37.3765035,-122.0321156,562
37.3765680151,-122.030557002,691
37.3698955255,-122.041698396,1107
37.3383571,-122.0415549,119
37.3695785078,-122.03246343,203
37.38915,-122.00339,13
37.38819,-122.02526,527
37.36695,-122.0133,892
37.3381845,-121.9971495,10
37.3886284994,-122.003176442,397
37.37624,-122.03069,61
37.3828735352,-121.99508667,554
37.374628,-122.057104,452
37.37115,-122.0481,357
37.35162,-122.00588,53
37.3943477294,-122.028842189,958
37.3766016979,-122.032102194,74
37.3769,-122.030448914,398
37.3824951344,-121.995439343,2060
37.38779,-122.023902,445
37.390012865,-122.042154686,379
37.3743800992,-122.056459934,239
37.3774520813,-122.029719315,317
37.4054576856,-121.995864493,237
37.37703,-122.0304,96
37.3677862416,-122.033096592,727
37.3102703,-122.013077,29
37.377386,-122.031429,158
37.376777,-122.033276,1003
37.35167,-122.00177,539
37.375198,-122.057972,908
37.3841264,-122.0079996,451
37.37425,-122.05522,1314
37.3903734811,-122.041919844,78
37.3765785992,-122.032905445,188
37.38852,-122.00451,301
37.39309,-121.97751,57
37.3902994,-122.0419156,578
37.3627225,-122.0265037,376
37.3878822409,-122.024536282,38
37.3363484055,-121.994188274,4894
37.3780482,-122.0306363,25
37.3693829753,-122.042443832,827
37.3669849,-121.9944969,24
37.39706,-122.02327,486
37.36583,-122.01464,508
35.7550558448,-118.425653502,181
35.757866194,-118.41932416,382
35.7578735352,-118.419616699,43
35.75827,-118.42045,174
35.6390419006,-118.405349731,36
35.7556299,-118.41901,152
35.75561,-118.42099,22
35.753502,-118.424853,53
35.627197,-118.474528,30
35.754585,-118.424679,145
35.754874,-118.425684,93
35.757420213,-118.418962769,16
35.786987,-118.446395,23
35.6247632,-118.4739646,23
35.6270828247,-118.474960327,10
35.7215330804,-118.416800336,17
35.6114463806,-118.48135376,69
35.6539928395,-118.456059024,5
35.75831,-118.41904,30
35.755265,-118.425478,73
35.7076835632,-118.455032349,4
35.5971139007,-118.491161764,12
35.75578,-118.42545,8
35.7086791992,-118.452003479,11
35.6377,-118.40256,22
35.6484050257,-118.428133341,36
35.6182236224,-118.477349728,32
35.6556197734,-118.339942645,29
35.72818,-118.702991,8
35.61119,-118.48244,36
35.6182236224,-118.477349728,5
35.6187897461,-118.476572563,5
35.70769,-118.45503,3
35.62786,-118.47422,7
35.6418217,-118.3702236,14
35.617878,-118.47606,18
35.6169052,-118.4779853,12
35.6989746094,-118.462013245,2
35.6396175,-118.4060865,3
35.61672,-118.4775,12
35.7565428127,-118.422317505,3
35.6267442,-118.4738439,8
35.590515,-118.496069,3
35.62496,-118.47351,8
35.62616,-118.47474,1
35.62616,-118.47474,1
35.61723,-118.476443,7
35.6117477417,-118.481147766,2
36.9628069967,-120.057662018,46
36.9617277376,-120.061092716,91
36.9729987,-120.0840252,67
36.9806847015,-120.087370835,47
37.1269340515,-120.249198914,104
36.96709,-120.06365,15
36.9662771,-120.0660046,12
36.95217,-120.07976,120
36.9551,-120.05475,71
36.9957491,-120.0742903,42
37.1257082554,-120.230580333,38
37.1255782455,-120.245975809,14
37.04112,-120.16827,37
37.04047,-120.16634,22
36.9529749682,-120.058833721,13
37.1131925039,-120.27082517,21
36.9424667358,-120.075088501,15
